AORUS;15P XD;148499;Intel Core i7-11800H;8;2.3;NVIDIA GeForce RTX 3070 для ноутбуков 8 ГБ;Intel UHD Graphics;16;DDR4;1000;1920x1080;15.6;IPS;без ОС
AORUS;15P XD;150299;Intel Core i7-11800H;8;2.3;NVIDIA GeForce RTX 3070 для ноутбуков 8 ГБ;Intel UHD Graphics;16;DDR4;1000;1920x1080;15.6;IPS;Windows 11 Home Single Language
AORUS;17G KD;150299;Intel Core i7-11800H;8;2.3;NVIDIA GeForce RTX 3060 для ноутбуков 6 ГБ;Intel UHD Graphics;16;DDR4;512;1920x1080;17.3;IPS;без ОС
Lenovo;Legion 5 15ITH6H;154999;Intel Core i7-11800H;8;2.3;NVIDIA GeForce RTX 3060 для ноутбуков 6 ГБ;Intel UHD Graphics;16;DDR4;512;1920x1080;15.6;IPS;без ОС
MSI;Pulse GL66 11UEK-208RU;173999;Intel Core i7-11800H;8;2.3;NVIDIA GeForce RTX 3060 для ноутбуков 6 ГБ;Intel UHD Graphics;16;DDR4;512;1920x1080;15.6;IPS;Windows 11 Home Single Language
MSI;Pulse GL66 12UEK-231XRU;134999;Intel Core i7-12700H;14;2.3;NVIDIA GeForce RTX 3060 для ноутбуков 6 ГБ;Intel UHD Graphics;8;DDR4;512;1920x1080;15.6;IPS;без ОС
MSI;GE66 Raider 12UGS-289RU;206999;Intel Core i7-12700H;14;2.3;NVIDIA GeForce RTX 3070 Ti для ноутбуков 8 ГБ;Intel UHD Graphics;16;DDR5;1000;1920x1080;15.6;IPS;Windows 11 Home Single Language
ASUS;TUF Gaming F15 FX507ZM-HN115W;152999;Intel Core i7-12700H;14;2.3;NVIDIA GeForce RTX 3060 для ноутбуков 6 ГБ;Intel UHD Graphics;16;DDR5;512;1920x1080;15.6;IPS;Windows 11 Home Single Language
ASUS;TUF Gaming F17 FX707ZM-HX052W;164999;Intel Core i7-12700H;14;2.3;NVIDIA GeForce RTX 3060 для ноутбуков 6 ГБ;Intel UHD Graphics;16;DDR5;512;1920x1080;17.3;IPS;Windows 11 Home Single Language
MSI;GF76 Katana 12UGS-070XRU;166499;Intel Core i7-12700H;14;2.3;NVIDIA GeForce RTX 3070 Ti для ноутбуков 8 ГБ;Intel UHD Graphics;16;DDR4;1000;1920x1080;17.3;IPS;без ОС
MSI;GF66 Katana 12UG-434XRU;169999;Intel Core i7-12700H;14;2.3;NVIDIA GeForce RTX 3070 для ноутбуков 8 ГБ;Intel UHD Graphics;16;DDR4;1000;1920x1080;15.6;IPS;без ОС
MSI;Crosshair 15 B12UGSZ-479XRU;179999;Intel Core i7-12700H;14;2.3;NVIDIA GeForce RTX 3070 Ti для ноутбуков 8 ГБ;Intel Iris Xe Graphics;16;DDR4;1000;1920x1080;15.6;IPS;без ОС
MSI;GF76 Katana 12UGS-068RU;179999;Intel Core i7-12700H;14;2.3;NVIDIA GeForce RTX 3070 Ti для ноутбуков 8 ГБ;Intel UHD Graphics;16;DDR4;1000;1920x1080;17.3;IPS;Windows 11 Home Single Language
MSI;Crosshair 15 B12UGSZ-478RU;188999;Intel Core i7-12700H;14;2.3;NVIDIA GeForce RTX 3070 Ti для ноутбуков 8 ГБ;Intel Iris Xe Graphics;16;DDR4;1000;1920x1080;15.6;IPS;Windows 11 Home Single Language
MSI;Creator Z16P B12UGST-026RU;249999;Intel Core i9-12900H;14;2.5;NVIDIA GeForce RTX 3070 Ti для ноутбуков 8 ГБ;Intel Iris Xe Graphics;32;DDR5;2000;2560x1600;16;IPS;Windows 11 Home Single Language
MSI;GS66 Stealth 12UHS-267RU;329999;Intel Core i9-12900H;14;2.5;NVIDIA GeForce RTX 3080 Ti для ноутбуков 16 ГБ;Intel UHD Graphics;64;DDR5;2000;3840x2160;15.6;IPS;Windows 11 Home Single Language
MSI;GE66 Raider 12UGS-466RU;249999;Intel Core i9-12900HK;14;2.5;NVIDIA GeForce RTX 3070 Ti для ноутбуков 8 ГБ;Intel Iris Xe Graphics;32;DDR5;1000;2560x1440;15.6;IPS;Windows 11 Home Single Language
MSI;GE66 Raider 12UHS-467RU;309999;Intel Core i9-12900HK;14;2.5;NVIDIA GeForce RTX 3080 Ti для ноутбуков 16 ГБ;Intel Iris Xe Graphics;32;DDR5;2000;3840x2160;15.6;IPS;Windows 11 Home Single Language
MSI;GE76 Raider 12UHS-682RU;349999;Intel Core i9-12900HK;14;2.5;NVIDIA GeForce RTX 3080 Ti для ноутбуков 16 ГБ;Intel Iris Xe Graphics;64;DDR5;2000;3840x2160;17.3;IPS;Windows 11 Home Single Language
